Name,Rating,Reviews,Price,Location,ReviewsData
Kanpachi Sushi & Sake,4.5,74,N/A,"{'address1': '18220 S Western Ave', 'address2': None, 'address3': '', 'city': 'Gardena', 'zip_code': '90248', 'country': 'US', 'state': 'CA', 'display_address': ['18220 S Western Ave', 'Gardena, CA 90248']}","['One of many good authentic sushi places in Torrance! They recently changed locations, and their dining room is nice with lots of tables. What I really like...', 'Came in with a reservation for a Friday lunch. The restaurant is cozy, but there were plenty of bar spots open.\n\nService is fast and friendly - perfect for...', 'I had omakase take-out for the first time.\nI phoned them to order, the lady who picked up the call was very nice.\nWhen I went to the restaurant to pick it...']"
California Roll & Sushi,3.0,166,$$,"{'address1': '6251 Bristol Pkwy', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['6251 Bristol Pkwy', 'Culver City, CA 90232']}","['Great place, friendly staff and very tasty food. Thank you very much', 'Not worth it.. \nTheir udon is so bad. No flavor and the noodles just shred apart.. \nThe sushi is so tiny and basic, not worth the cost. You can find better...', 'Small sushi spot with $0.50 miso soup. Nothing fancy, but good quality for the price you pay']"
Top Sushi,4.5,454,$$,"{'address1': '8242 De Soto Ave', 'address2': None, 'address3': '', 'city': 'Canoga Park', 'zip_code': '91304', 'country': 'US', 'state': 'CA', 'display_address': ['8242 De Soto Ave', 'Canoga Park, CA 91304']}","['Came in during happy hour and payed a good price Sushi was fresh, and the hostess was very sweet. \nDefinitely recommend coming in for dining!', 'My favorite sushi spot by far  and now they have HAPPY HOUR 5-7pm !!! Salmon skin cut roll in the pic', 'Customer service was awesome and the food was bomb! Good energy all over the place too. Would definitely come back']"
Taihei,4.0,551,$$,"{'address1': '2195 S Garfield Ave', 'address2': '', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91754', 'country': 'US', 'state': 'CA', 'display_address': ['2195 S Garfield Ave', 'Monterey Park, CA 91754']}","['The food is amazing. Order to go and ate at my hotel. My toddler love the tonkatsu. My spouse and I ate the sushi and chicken teriyaki. \n\nThe to go is the...', 'Parking:  Free, lot and street \n\nI ordered sashimi and an eel bowl. Both tasted like great quality but eel bowl was a little basic. The dishes they serve...', 'This place is a nice little restaurant that serves a wide variety of nigiri and sashimi, as well as bento boxes with teriyaki and other dishes. I personally...']"
King Sushi and Teriyaki,4.5,118,$,"{'address1': '9055 Telegraph Rd', 'address2': None, 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['9055 Telegraph Rd', 'Pico Rivera, CA 90660']}","['Food was delicious and price was great. Place is very clean and staff is very friendly. Definitely going to be a regular. Sushi craving satisfied', 'Food is amazing most of the time.  Great value foe the money and the staff are always nice. Love this place!', 'Super friendly service. Paid $16.81 for a chicken bowl and Tiger rolls. The cashier was just super friendly and nice. He wanted to know opinion and he even...']"
Steve's Steakhouse,4.0,1258,$$$,"{'address1': '417 Crescent Ave', 'address2': '', 'address3': '', 'city': 'Avalon', 'zip_code': '90704', 'country': 'US', 'state': 'CA', 'display_address': ['417 Crescent Ave', 'Avalon, CA 90704']}","['The food and drinks here were phenomenal. The staff was so friendly and kind and the view is unbeatable. The best restaurant we want to on the island! The...', ""We came to eat at Steve's Steakhouse for our final meal in Catalina Island on Friday night the 14th.  My wife & I had dined here before and wanted to come..."", 'Steve\'s Steakhouse is special. Usually, when you use the word ""Traditional"" it just means old fashioned. Also, traditional food can be compared to thousands...']"
O-Sho Sushi,4.0,185,$$,"{'address1': '913 N Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Manhattan Beach', 'zip_code': '90266', 'country': 'US', 'state': 'CA', 'display_address': ['913 N Sepulveda Blvd', 'Manhattan Beach, CA 90266']}","['Our go to lunch place. The lunch special is always delicious. I love the creamy scallop roll and teriyaki lunch and my mom gets the tempura and a roll....', 'The food here is great and the price is really reasonable.I got the Kin which came with soup,salad,gyoza, vegetable tempura, shrimp tempura,and salmon. I...', 'Great food and excellent service. We went in for dinner and everything was great.I highly recommend o sho sushi']"
Tokoro sushi,4.0,639,$$,"{'address1': '802 Fair Oaks Ave', 'address2': '', 'address3': '', 'city': 'South Pasadena', 'zip_code': '91030', 'country': 'US', 'state': 'CA', 'display_address': ['802 Fair Oaks Ave', 'South Pasadena, CA 91030']}","[""I'm ashamed that I've been coming to Tokoro for 15 years and I've never even checked in, much less reviewed it. This place is solid. Their service is always..."", 'Seriously grossed out and shocked at this salmon roll that we got for pickup tonight. They seemed to have made it with the end fatty part, folded over WTF....', ""This place is good! It's not AYCE, but has lunch & dinner selection with a happy hour special (BOGO beer/sake for $1)\n\nFood: good!\nI got the udon dinner...""]"
The Rooftop by JG,4.0,696,$$$,"{'address1': '9850 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Beverly Hills', 'zip_code': '90210', 'country': 'US', 'state': 'CA', 'display_address': ['9850 Wilshire Blvd', 'Beverly Hills, CA 90210']}","[""Amazing food, amazing service, amazing ambiance. I've been 3 times so far and it's really a splendid, relaxing experience. (I'm even a bit reluctant to say..."", ""TLDR: Not worth the $$$$, in my opinion. Service and food didn't meet expectations. View is great, but that's about it.\n\nService: With a prepaid MANDATORY..."", 'I wanna give this place three stars because the food was underwhelming but the vibe and ambiance won me over.  \n\nParking is valet only.  The hotel is...']"
Sushi Song,4.0,416,$$,"{'address1': '22896 Copperhill Dr', 'address2': '', 'address3': '', 'city': 'Santa Clarita', 'zip_code': '91350', 'country': 'US', 'state': 'CA', 'display_address': ['22896 Copperhill Dr', 'Santa Clarita, CA 91350']}","[""Food is good and great service. \nThe ambiance is ok nothing great but clean. \nIt's convenient to my"", ""1) Pos - sushi is good.  No complaints. \n2) Pos/Neg - although the sushi chef was amiable, he kept pushing the salmon ... 4 to 5 times.  C'mon already ......"", 'This place is our go to sushi spot in SCV. The staff is friendly, attentive and the best part is the restaurant is dog friendly.']"
Zuma Pop Up at Inko Nito,5.0,1,N/A,"{'address1': '225 S Garey St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['225 S Garey St', 'Los Angeles, CA 90012']}","['Fishing for a new foodie experience? Zuma restaurant, which has 11 outposts around the world, popped up in the LA Arts District for a three week residency...']"
Got Sushi & King's burgers,4.0,1787,$$,"{'address1': '9345 Reseda Blvd', 'address2': '', 'address3': '', 'city': 'Northridge', 'zip_code': '91324', 'country': 'US', 'state': 'CA', 'display_address': ['9345 Reseda Blvd', 'Northridge, CA 91324']}","['So we arrived after CSUN graduation.  Last call was coming up.  They took our party of 8 that was starving and made sure we got served.  Burgers were...', ""The service was good. The prices are average, but the food is mediocre at best. I wouldn't go again. Worst chili cheese fries I've had. The sushi was ok...."", 'Amazing quality sushi at a reasonable price. This is our go-to spot in the Porter Ranch/Northridge/Granada Hills area. Our favorites are \n1) Salmon...']"
MB Sushi,5.0,50,N/A,"{'address1': '14120 Ventura Blvd', 'address2': '', 'address3': None, 'city': 'Sherman Oaks', 'zip_code': '91423', 'country': 'US', 'state': 'CA', 'display_address': ['14120 Ventura Blvd', 'Sherman Oaks, CA 91423']}","['This place is a 100 /10 ! If I could give this place more than a five star rating I totally would. Tentative and friendly staff , amazing and talented chefs...', 'My girlfriend and I popped in here just looking for some affordable sushi, and we had such a nice dinner. They offered us some sautéed green beans on the...', 'Absolutely awesome sushi! We ordered carry out on a Saturday night, for a sweet at home date, and my wife and I were raving the whole time. We ordered...']"
Sai Sushi,4.5,413,$$,"{'address1': '21540 Yorba Linda Blvd', 'address2': 'Ste B-2', 'address3': '', 'city': 'Yorba Linda', 'zip_code': '92887', 'country': 'US', 'state': 'CA', 'display_address': ['21540 Yorba Linda Blvd', 'Ste B-2', 'Yorba Linda, CA 92887']}","[""Best sushi in OC! A TRUE Sushi snob here and Sai's consistent quality of sushi and the overall honest family vibe here are what TRULY makes Sai's the..."", 'The Nigiri and Sashimi was fresh with good flavor, Chefs greeted me with a smile.\nSpicy Tuna Roll 9/10\nShrimp Crunch Roll 8/10', 'Last time I came by here was pre Covid.  Glad to see they are still open and still going strong.  Clean and casual interior for dine-in with very friendly...']"
"Kaiba Japanese Ramen, Sushi & Grill",4.5,1278,$$,"{'address1': '1713 E Colorado Blvd', 'address2': '', 'address3': None, 'city': 'Pasadena', 'zip_code': '91106', 'country': 'US', 'state': 'CA', 'display_address': ['1713 E Colorado Blvd', 'Pasadena, CA 91106']}","['Just wanted something quick after the Rose Bowl flea. They have their own parking lot and solid indoor/outdoor seating. Service was pleasant and they had...', 'So delicious! We come frequent this place weekly. Excellent customer service and very clean. This place is great for Family dining & date nights.', 'Great food! Sake and select beers are 2.99 with an order of $9.99 or more. Food was honestly low priced, taste great, and got to us fast. We will definitely...']"
Tomomi Sushi,4.0,1500,$$,"{'address1': '17 W Main St', 'address2': '', 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['17 W Main St', 'Alhambra, CA 91801']}","[""First of all, I love the location of Tomomi.  It's in the heart of Downtown Alhambra, known for its lineup of good restaurants.  This one should be on top..."", 'UPDATED REVIEW:\nI have since gotten ""funny"" votes on my first review for trying to give my honest review of this restaurant on this platform. I think it\'s...', '4.5/5 stars - good quality AYCE sushi finally in Alhambra!\n\nExtensive menu with plenty of options. Service was incredibly fast with our sushi coming out to...']"
Sushi Park,4.0,273,$$$$,"{'address1': '8539 Sunset Blvd', 'address2': 'Ste 20', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8539 Sunset Blvd', 'Ste 20', 'West Hollywood, CA 90069']}","[""Hands down the best sushi I've had in Los Angeles. No pomp - no circumstance, no fancy decor but authentic sushi unlike any other spot I've seen in LA. I..."", 'The price for the quality and what you get is just criminal  Not an actual Japanese omakase restaurant. You can get world class trained chef sushi for the...', ""It's a small place that serves omakase sushi only. Mainly traditional nigiri and some sashimi. There is a sign on the door that warns you that there are no...""]"
9 Style Sushi,4.0,425,$$,"{'address1': '102 Avenida Victoria', 'address2': 'Ste E', 'address3': '', 'city': 'San Clemente', 'zip_code': '92672', 'country': 'US', 'state': 'CA', 'display_address': ['102 Avenida Victoria', 'Ste E', 'San Clemente, CA 92672']}","[""Phenomenal(.) \n\nSalmon cheek cooked perfectly for $8.50, shhhiiidd, so good. \n\nThis will be our go-to place for quality food in town. \nGreat job, y'all!!"", 'Since we wrote this review 4 years ago, we have been coming religiously. We even moved to Carlsbad but still consistently made the drive up. Unfortunately,...', ""The positive reviews about this place were spot on. Took others' advice and got there right around 5pm last Friday. Wife and I ordered San Clemente roll,...""]"
SanSai Japanese Grill,3.5,202,$,"{'address1': '10904 Lindbrook Dr', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['10904 Lindbrook Dr', 'Los Angeles, CA 90024']}","['I ordered the chicken teriyaki sushi plate with a salad and potstickers. I was hungry and work very long days, so I graze throughout the day.\n\nThe food is...', 'There was two hairs in my white rice - and also I requested for brown rice and they gave me white rice. I ordered the chicken place doordashed - it came...', ""If you don't like Japanese food eat there. If you think Panda Express tastes good eat here. I ordered Yakisoba and my Husband order the Teriyaki Steak with...""]"
Daru Sushi,4.5,391,$$,"{'address1': '15920 Clark Ave', 'address2': '', 'address3': '', 'city': 'Bellflower', 'zip_code': '90706', 'country': 'US', 'state': 'CA', 'display_address': ['15920 Clark Ave', 'Bellflower, CA 90706']}","[""LOVE THIS PLACE.  \nI worked in a sushi bar for several years, so I know good sushi.  Sorry, but siracha isn't the same as chili oil when it comes to spicy..."", ""Limited seating so it's best to do take out. \n\nThe bento combo can't be beat. Spicy tuna roll was better than most sushi places. It was spicy enough where..."", 'Holy Smokes This Place is Good!\n\nNot inexpensive, but if you believe that the price of prepared food should match its quality, complexity, and enjoy...']"
Ki Sushi & Sake Bar,4.5,942,$$,"{'address1': '5151 Beach Blvd', 'address2': 'Ste a', 'address3': '', 'city': 'Buena Park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['5151 Beach Blvd', 'Ste a', 'Buena Park, CA 90621']}","[""Ki sushi was beyond my expectations! We ordered the chef's special sashimi ($85) for two of us. And some baked mussels for $13. The food quality was..."", 'Came here with my family for the first time and we had such a pleasant experience. We went on a Wednesday night and there was no wait and got seated right...', 'I was pleasantly surprised by how great this little sushi spot was!\n\nMy BF and I got two rolls, the pink lady and the lobster roll. The lobster roll was an...']"
Sushi Mafia,4.5,531,$$,"{'address1': '649 E Broadway', 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90802', 'country': 'US', 'state': 'CA', 'display_address': ['649 E Broadway', 'Long Beach, CA 90802']}","['Everything we ordered was too good. We went on a Thursday night and it was chill, no wait time. You can also reserve online!\n\nWe ordered sushi, tempura and...', 'Excellent sushi. Great price. And amazing service. Definitely will be going back. \n\nParking can be an issue, so plan ahead or be early', 'I have NEVER eaten at a restaurant three nights in a row. Period. But when I came to Long Beach for the races, Sushi Mafia was recommended by someone at the...']"
Kumi,2.5,6,N/A,"{'address1': '525 Broadway', 'address2': 'Ste 100', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['525 Broadway', 'Ste 100', 'Santa Monica, CA 90401']}","['I\'m sorry the food was honestly pretty bad. There was one tiny piece of not fresh salmon in my salmon sushi ""burrito"" (it was so tiny) for $10. I got the...', ""Sushi burritos!!!\n\nOrdered the spicy tuna sushirrito ($9) for lunch takeout. Quick in and out to pick up.\n\nThe food was good - the 'sushirrito' was not..."", 'This was a random pick late one night, but I was blown away by the box with the sushi tacos and burritos. The flavor was amazing and I will be back!']"
Roll & Teriyaki,4.5,42,N/A,"{'address1': '7010 Somerset Blvd', 'address2': 'Ste B', 'address3': '', 'city': 'Paramount', 'zip_code': '90723', 'country': 'US', 'state': 'CA', 'display_address': ['7010 Somerset Blvd', 'Ste B', 'Paramount, CA 90723']}","['best sushi around!!! i came by this cute place for lunch while at work and placed a phone order, who i was promptly helped by this sweet lady. i ordered a...', 'Everything here is bomb af and they got the deals for the low i would definitely recommend this spot the sushi is great the teriyaki awesome and the udon...', 'Love this place!! Started this hidden sushi spot about a month ago & we have already  sushi here twice!! So obsessed, it is delicious. I definitively recommend']"
Go's Mart,4.5,467,$$$$,"{'address1': '22330 Sherman Way', 'address2': '', 'address3': '', 'city': 'Canoga Park', 'zip_code': '91303', 'country': 'US', 'state': 'CA', 'display_address': ['22330 Sherman Way', 'Canoga Park, CA 91303']}","['What to say. Wow. Chef Go is it. Everything we ordered was spectacular. Each dish was delicately put together and the flavors were truly out of this world....', 'Quality is great but not that much better than a good sushi restaurant. Environment is horrible. Area is ghetto, seats not comfortable. \nFor this kind of...', ""go to go's. best sushi in Los Angeles. Been coming for a decade!\n\nall fish flown in for freshness. And o-San and Oscar are the funniest duo! much love to...""]"
Sea Salt Poke,4.0,544,$$,"{'address1': '11301 W Olympic Blvd', 'address2': 'Unit 106', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['11301 W Olympic Blvd', 'Unit 106', 'Los Angeles, CA 90064']}","['Really good! I got a small with spicy tuna, blue crab, white rice, a bunch of toppings, and the wasabi cream and was really happy with it. Excellent fish...', 'Honestly shocked at how pricey this place is. Literally almost anything you want to add to your poke bowl that is usually just...part of the bowl, costs...', 'All I can say is EXPENSIVE $$$$!\nSo many toppings were an extra $1.50-$2.00.\nOur bowls came out to $22 each! \nOverall the food was ok. Fish was average.\nBut...']"
Sushi Fresh Japanese Restaurant,4.0,489,$$,"{'address1': '2115 Pickwick Dr', 'address2': None, 'address3': '', 'city': 'Camarillo', 'zip_code': '93010', 'country': 'US', 'state': 'CA', 'display_address': ['2115 Pickwick Dr', 'Camarillo, CA 93010']}","['Well we snubbed this place for a while but decided to give it a try .  ( Our usual place raised their prices a lot )\nIt was really good and fresh just like...', 'My wife and I miss their old format of delivering sushi, prior to Covid via the belt system.  It was such a unique sushi dining experience not just in...', 'Came here for lunch when I found my ""go to"" sushi place is closed on Monday... \n\nPros: Service was friendly and fast. Food came quickly and in good...']"
Sun Sushi Bar & Japanese Cuisine,4.0,563,$$,"{'address1': '8920 Reseda Blvd', 'address2': '', 'address3': '', 'city': 'Northridge', 'zip_code': '91324', 'country': 'US', 'state': 'CA', 'display_address': ['8920 Reseda Blvd', 'Northridge, CA 91324']}","[""This is one of my favorite sushi spots. Their fish is consistently of good quality and their portions aren't too shabby. \n\nOne strong recommendation: don't..."", ""Ponzu sauce spilled all over the togo box.\nNo shrimp and langostino inside the magic rolls\nThis place is over priced and scammers!\nDon't eat here!"", ""I love Sun Sushi! The baked salmon roll and baked crawfish roll were amazing and comforting. Service was great and there's a cute disco ball in the middle...""]"
Ha Sun Saeng - Master Ha,4.5,391,$$,"{'address1': '1147 S Western Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['1147 S Western Ave', 'Los Angeles, CA 90006']}","[""I want to say this restaurant is best restaurant in korean town.\nFood,service,interior.... Everything...\nEverybody must try Master Ha's food.\nThank you..."", ""My friends and I actually stopped by Crab House first but on a whim decided to go to Master Ha's while we were in the parking lot. Overall, everything was..."", ""This is my second time trying raw crab and I think I've decided I'm not a particular fan of it. Raw crab isn't something I find filling and I find it more...""]"
Agua Chiles Sushi Bar,3.5,744,$$,"{'address1': '9129 Reseda Blvd', 'address2': None, 'address3': '', 'city': 'Northridge', 'zip_code': '91324', 'country': 'US', 'state': 'CA', 'display_address': ['9129 Reseda Blvd', 'Northridge, CA 91324']}","['delicious and the best sushi ever. Not dry or bland and the customer service is amazing.', 'Tease is good\nService is good  \nDesigned Sushi  \nNice and cozy place \nGood to be there', ""Timing is everything here so earlier in the day is usually better for faster service, evening times you're truly taking a chance for the longer wait times....""]"
Akii Sushi,4.5,63,$$,"{'address1': '3401 Cherry Ave', 'address2': 'Ste C', 'address3': '', 'city': 'Long Beach', 'zip_code': '90807', 'country': 'US', 'state': 'CA', 'display_address': ['3401 Cherry Ave', 'Ste C', 'Long Beach, CA 90807']}","['The food was WONDERFUL. The sushi was fresh and delicious. This is a great little sushi spot. The service was  quick and the staff was kind and fast!', 'This was dinner tonight. 09/27/22. It was good! Party of 3. We ordered the following:\nGarlic chicken wings. They had a great crispness to it. The flavor...', ""I noticed this place driving by. The restaurant is located in a small little shopping area. Very hard to see ! They're in a corner and honestly if you miss...""]"
Sushiya On Sunset,3.5,391,$$,"{'address1': '8650 W Sunset Blvd', 'address2': None, 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8650 W Sunset Blvd', 'West Hollywood, CA 90069']}","['First of all, brandy is the best. She made my day when I walked in-  love her energy and attitude. \n\nCame here recently with a mentor of mine who is like...', ""Sushiya On Sunset is a hidden gem in the LA sushi scene. As soon as you walk in, you'll be greeted by the intoxicating aroma of freshly prepared sushi, and..."", 'I have been coming to Sushiya On Sunset since 2004 and it never disappoints! It has served as my go-to spot for meeting up with friends. The staff, food and...']"
Bluemaki Sushi,4.0,178,$$,"{'address1': '39409 10th St W', 'address2': 'Ste A', 'address3': None, 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['39409 10th St W', 'Ste A', 'Palmdale, CA 93551']}","[""If you're in the mood for some delicious sushi, head on over to Blue Maki Sushi. This small restaurant can get quite busy during peak hours, so be prepared..."", ""I stumbled onto his place two weeks ago and have eaten here 3 times since. \n\nTheir sushi is fresh and delicious.  Plus, it's super fast. \nThe ramen is..."", ""We went to see the poppy fields and the kiddos got hungry, we didn't want fast food and we got so lucky this places was open and not only was the food...""]"
Lonzo's Restaurant,4.5,892,$$,"{'address1': '10804 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10804 Washington Blvd', 'Culver City, CA 90232']}","['My favorite restaurant. I love this place . Mejor restaurante en Los Angeles, de verdad !! Every single thing on the menu is amazing. Pesto quinoa salmon,...', 'Each one of the dishes is so tasty. The sauce came with the appetizer bread was truest memorable', 'I just got home to LA after traveling around to some nearby states and eating some pretty sad food. I was tired and my palate craving literally any flavor...']"
Hikari Sushi,4.0,636,$$,"{'address1': '2064 Verdugo Blvd', 'address2': '', 'address3': None, 'city': 'Montrose', 'zip_code': '91020', 'country': 'US', 'state': 'CA', 'display_address': ['2064 Verdugo Blvd', 'Montrose, CA 91020']}","['I had an early dinner (around 5 PM) on 12/13/2022. For the person on a budget, I recommend visiting Hitari before 6 PM, as they do offer various specials...', ""We tried Hikari sushi at Chatsworth and based on our good experience we tried this location because it was closer to us.\nIt's a small indoor dining area.\nOn..."", 'Used to be a nice place, good food. I would go for lunch once or twice a month, sometimes takeout. Well, not anymore...\nThey increased their prices at least...']"
Kaze Sushi,4.5,213,$$,"{'address1': '40117 10th St W', 'address2': 'Ste A', 'address3': '', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['40117 10th St W', 'Ste A', 'Palmdale, CA 93551']}","['Best sushi in the antelope valley for sure \n\nThe quality and flavor all bomb \n\nPrice matched the food', ""Yikes I don't know where to start with this review. The menu they brought me smelt funky. The food was weird, like I hope I don't get sick weird. To be..."", ""It was always a mission to try to find good places to eat, but ever since we discovered Kaze, we've been coming back quite often -- which is a good thing, I...""]"
Sushi Loco,4.5,40,$$,"{'address1': '4901 Long Beach Blvd', 'address2': '', 'address3': None, 'city': 'Long Beach', 'zip_code': '90805', 'country': 'US', 'state': 'CA', 'display_address': ['4901 Long Beach Blvd', 'Long Beach, CA 90805']}","['Obsessed with Sushi Loco. Ms. Lee and her husband run this sushi spot like a well oiled machine. She is kind, caring, soft spoken n honest. She always...', 'Come come come!\n\nThis small friendly place is my new favorite\nFresh meats dishes\nDelicious\nCheap price \nDecent portion\n\nTumpura ice cream is to die...', 'I pass by this place all the time and finally decided to stop in, I am so happy I did! The service is excellent and the two rolls I tried were delicious....']"
Kahuna Tiki,4.0,836,$$,"{'address1': '11026 Magnolia Blvd', 'address2': '', 'address3': '', 'city': 'North Hollywood', 'zip_code': '91601', 'country': 'US', 'state': 'CA', 'display_address': ['11026 Magnolia Blvd', 'North Hollywood, CA 91601']}","['My partner and I decided to eat here on a whim after seeing a movie on a Sunday night and it was such a good decision. The ambience was so fun and they have...', 'Sushi excelente, las bebidas son desabridas no tiene sabor el cóctel, y la espera para un roll es de más de 1 hora si tienen medio restaurante lleno, si...', ""I've had mixed experiences here, the first was a good one, service was good and the sushi was presented beautifully and was fresh and delicious, the second...""]"
The Bop,5.0,85,N/A,"{'address1': '8234 W 3rd St', 'address2': 'Ste A', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8234 W 3rd St', 'Ste A', 'Los Angeles, CA 90048']}","['Small little spot. I ordered online through Yelp for pickup and they were quick with getting the order ready. No parking lot, just street parking but the...', 'I got the chirashi bowl. Most of the fish had no flavor except the salmon. I had to use the soy sauce and the other sauce (ponzu?) to add flavor to the...', ""SO much fish. Definitely not overly expensive considering how much fish they give. Perfect amount of rice too - they don't bulk it up with rice as fluff....""]"
Sushi Me,4.0,480,$$,"{'address1': '115 W Main St', 'address2': None, 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['115 W Main St', 'Alhambra, CA 91801']}","[""Great sushi spot in Alhambra! \n\nI've been hooked on the lunch bento box. It's plenty of food and the quality is great. And if you want to upgrade for the..."", 'Came by for a late lunch. Small place and there were  two other parties in the restaurant but felt like we had the whole place to ourselves. We got to...', ""I've been to the restaurants that were here in this space before it was Sushi Me, but I can't remember the names and I don't know if it's the same owners....""]"
La Conde - Santa Monica,3.5,638,N/A,"{'address1': '1519 Wilshire Blvd', 'address2': '', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['1519 Wilshire Blvd', 'Santa Monica, CA 90403']}","['This place is fun. Great for celebrating bday. We had big group diner and we enjoyed it so much. Food was very delicious, ambiance was awesome and service...', 'I am reviewing my overall experience which was not a pleasant experience. \nService needs to improve, our server kept trying to up sell us on shots and side...', 'LATIN vibe!\nSuch a cute and fun decor! They play great music by an in-house DJ that set the tone for the restaurant and they make of your event the life of...']"
O Sushi & Grill,4.5,417,$$,"{'address1': '1126 Via Verde', 'address2': None, 'address3': '', 'city': 'San Dimas', 'zip_code': '91773', 'country': 'US', 'state': 'CA', 'display_address': ['1126 Via Verde', 'San Dimas, CA 91773']}","['I will be a frequent at this sushi restaurant! \n\nThe ambiance is regular, on the quiet side, calm, casual. \n\nThe food was dynamite! Flavor on the Eskimo...', 'We decided to come back for lunch. The weather had me craving soup. I thought I would have the Tempura Udon, which was topped with two shrimp ($8.95). We...', 'This is an awesome little random sushi joint I ran into. I was in the area and found O Shushi & Grill on google; I stopped by an hour before they closed so...']"
Aikan Sushi,5.0,49,N/A,"{'address1': '4201 E Willow St', 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90815', 'country': 'US', 'state': 'CA', 'display_address': ['4201 E Willow St', 'Long Beach, CA 90815']}","[""So excited to have the old Aburi management back as Aikan! \nThe all you can eat menu has something for everyone. You can't find a better combination of..."", 'First thing we noticed was ; the change of plates , portion size AND taste.\nNot bad but miss the old Aburi FOR SURE\nEveryone deserves second chances !\n\nThe...', 'Walked in definitely not the same Aburi Sushi place . Gave the place a try and came with an open to mind .  Sushi plates were small and the taste was more...']"
Cho Oishi,3.0,516,$$,"{'address1': '6801 Hollywood Blvd', 'address2': 'Fl 4th', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6801 Hollywood Blvd', 'Fl 4th', 'Los Angeles, CA 90028']}","['Friendly staff hiddenin the Hollywood Highland complex.Each item we tried was incredible with each bite,we tried the Shabba and it was great', ""The food wasn't great. I ordered the ramen (tonkotsu) and it is, unfortunately, the worst tonkotsu I have ever had. I don't think I've ever had a bowl of..."", 'I visited here with my girlfriend before watching a show at the Dolby theater. We ordered four dishes. For our appetizers, we got the softshell crab and...']"
Sushiya,4.5,206,$$,"{'address1': '536 W Bonita Ave', 'address2': '', 'address3': None, 'city': 'San Dimas', 'zip_code': '91773', 'country': 'US', 'state': 'CA', 'display_address': ['536 W Bonita Ave', 'San Dimas, CA 91773']}","['Tried this out after our usual place shut down due to covid. Enjoyed the ambience and overall atmosphere of the restaurant. Food tasted great and was...', ""Sushiya is now tied for my #1 favorite sushi spot within a 10 mile radius. I've had the pleasure of eating here twice now, and both times were absolutely..."", ""I loooooove this place EVERY TIME I come in. We always get seated fast and I always get the same waitress (whose name I keep forgetting!), she's super super...""]"
Kinn,4.5,121,$$$$,"{'address1': '3905 W 6th St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3905 W 6th St', 'Los Angeles, CA 90020']}","[""Was recommended this place so booked via Resy for Wednesday night at 6pm. The restaurant opened at 5:30pm but they didn't let people in til 5:45. It is a..."", ""Restaurant sits next to Here's looking at you.  Smaller spot.  There is Valet parking in the back of the restaurant plaza.  Tough to secure street parking..."", 'Gave this place a try based on the reviews.....and it was an interesting experience.  Upon walking into the restaurant, it took a while before we were...']"
